index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by
1813,402-5691813-3767501,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,791,Hyderabad,TELANGANA,500084,IN,FALSE,
1814,407-5281481-1936349,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,666,BIDHAN NAGAR,WEST BENGAL,700064,IN,FALSE,
1815,407-9019371-6608351,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1299,UDAIPUR,RAJASTHAN,313001,IN,FALSE,
1816,402-6844063-3025935,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Perfume,Free,Shipped,1,INR,899,BENGALURU,KARNATAKA,560002,IN,FALSE,
1817,402-2178448-3483529,04-29-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,,,SIWAN,BIHAR,841226,IN,FALSE,Easy Ship
1818,171-5881562-0902725,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,353,BENGALURU,KARNATAKA,560091,IN,FALSE,
1819,404-2076743-4967514,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Cancelled,0,,,NEW DELHI,DELHI,110016,IN,FALSE,
1820,408-5438679-8754703,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Cancelled,0,,,JAIPUR,RAJASTHAN,302019,IN,FALSE,
1821,402-2062086-5526703,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,487,VADODARA,Gujarat,390006,IN,FALSE,
1822,403-8588722-5212320,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399,HYDERABAD,TELANGANA,500028,IN,FALSE,
1823,408-0315006-1463525,04-29-22,Cancelled,Merchant,Amazon.in,Standard,Blazzer,M,On the Way,0,INR,734.29,ELURU,ANDHRA PRADESH,534004,IN,FALSE,Easy Ship
1824,403-3505736-2971568,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,974,THANE,MAHARASHTRA,401107,IN,FALSE,
1825,408-0122174-0964317,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Cancelled,0,,,JAIPUR,RAJASTHAN,302019,IN,FALSE,
1826,171-4927324-1152312,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Perfume,Free,Shipped,1,INR,845,CHENNAI,TAMIL NADU,600018,IN,TRUE,
1827,171-1044102-4940331,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,967,CHENNAI,TAMIL NADU,600004,IN,FALSE,
1828,403-5041572-6122726,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,Trousers,XXL,Unshipped,1,INR,487,PUNE,MAHARASHTRA,411038,IN,FALSE,
1829,402-3348716-6804357,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Cancelled,0,,,MUMBAI,MAHARASHTRA,400101,IN,FALSE,
1830,171-2175566-8372342,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1033,BENGALURU,KARNATAKA,560076,IN,FALSE,
1831,407-6393615-7796346,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,690,MUMBAI,MAHARASHTRA,400066,IN,FALSE,
1832,402-4075553-4507517,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,852,NORTH GUWAHATI,ASSAM,781031,IN,FALSE,
1833,171-1044127-1467537,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1115,GUWAHATI,ASSAM,781003,IN,FALSE,
1834,403-6611746-1282740,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,801,NEW DELHI,DELHI,110095,IN,FALSE,
1835,403-9632855-5541919,04-29-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,M,On the Way,0,INR,380,BENGALURU,KARNATAKA,560100,IN,FALSE,Easy Ship
1836,402-8877208-9972362,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,458,CHENNAI,TAMIL NADU,600033,IN,FALSE,
1837,402-8877208-9972362,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,349,CHENNAI,TAMIL NADU,600033,IN,FALSE,
1838,407-3432823-7584367,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,744,RAMAGUNDAM,TELANGANA,505188,IN,FALSE,
1839,402-7260197-2081931,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,511,KANCHRAPARA,WEST BENGAL,743145,IN,FALSE,
1840,404-5234838-6633119,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,597,Dindigul,TAMIL NADU,624703,IN,FALSE,
1841,403-9559970-4766705,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,563,NOIDA,UTTAR PRADESH,201304,IN,FALSE,
1842,407-6122000-3730745,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Perfume,Free,Shipped,1,INR,637,HYDERABAD,TELANGANA,500024,IN,FALSE,Easy Ship
1843,171-8451062-4752326,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1115,MANGALURU,KARNATAKA,575003,IN,FALSE,
1844,406-1045299-5253935,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,299,HUGLI CHINSURAH,WEST BENGAL,712103,IN,FALSE,
1845,171-9399405-5882717,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,517,BENGALURU,KARNATAKA,562125,IN,FALSE,Easy Ship
1846,408-3186160-5809138,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,563,DEHRADUN,UTTARAKHAND,248002,IN,FALSE,
1847,402-3522843-5807532,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1115,DEHRADUN,UTTARAKHAND,248001,IN,FALSE,
1848,408-2100329-5574743,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,0,JAIPUR,RAJASTHAN,302020,IN,FALSE,Easy Ship
1849,402-5886414-4634760,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,471,CHENNAI,TAMIL NADU,600070,IN,FALSE,
1850,171-1883947-4978719,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,432,SURAT,Gujarat,395009,IN,FALSE,
1851,407-3805157-5497936,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1432,Vadodara,Gujarat,390025,IN,FALSE,
1852,407-2954328-9057925,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,852,BENGALURU,KARNATAKA,560037,IN,FALSE,
1853,406-6968271-6138744,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,568,HYDERABAD,TELANGANA,500090,IN,FALSE,
1854,408-7416639-7336362,04-29-22,Shipped,Amazon,Amazon.in,Standard,Shirt,S,Shipped,1,INR,0,AHMEDABAD,Gujarat,380015,IN,FALSE,
1855,406-5402864-8206726,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,788,CHIRAWA,RAJASTHAN,333026,IN,FALSE,
1856,402-3638227-2604358,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XL,Cancelled,0,,,DEHRADUN,UTTARAKHAND,248001,IN,FALSE,
1857,171-6158499-3489968,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,771,GURUGRAM,HARYANA,122018,IN,FALSE,
1858,405-7764987-8273913,04-29-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,3XL,On the Way,0,INR,894.29,HAZARIBAGH,JHARKHAND,825301,IN,FALSE,Easy Ship
1859,407-3606312-2370741,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,721,Hyderabad,TELANGANA,500032,IN,FALSE,
1860,404-4663992-9069152,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,751,MUMBAI,MAHARASHTRA,400059,IN,FALSE,
1861,403-0802771-4781900,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Cancelled,0,,,PONDA,GOA,403401,IN,FALSE,
1862,405-9153899-6361938,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,548,HOOVINA HADAGALLI,KARNATAKA,583219,IN,FALSE,Easy Ship
1863,171-0006482-2020369,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,368,HALDIA,WEST BENGAL,721607,IN,FALSE,Easy Ship
1864,403-6265270-2449952,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,Ratia,HARYANA,125051,IN,FALSE,
1865,407-8215291-1809169,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,665,Kakkanadu.Ernakulam,KERALA,682030,IN,FALSE,
1866,408-8687080-8349954,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1033,INDRI,HARYANA,132041,IN,FALSE,
1867,171-0419597-6463550,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597,THIRUVANANTHAPURAM,KERALA,695574,IN,FALSE,
1868,406-2932330-3321959,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Cancelled,0,,,CHIRAWA,RAJASTHAN,333026,IN,FALSE,
1869,407-8039203-5735504,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,429,CHENNAI,TAMIL NADU,600041,IN,FALSE,
1870,403-1727324-3527525,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,3XL,Unshipped,1,INR,801,NEW DELHI,DELHI,110095,IN,FALSE,
1871,404-0566904-4825137,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,493,,,,,FALSE,
1872,404-0566904-4825137,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,458,,,,,FALSE,
1873,407-4731812-0569938,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,625,THANE,MAHARASHTRA,400601,IN,FALSE,
1874,406-3754350-1921152,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shoes,Free,Shipped,1,INR,819,BENGALURU,KARNATAKA,560078,IN,FALSE,
1875,402-3349161-5685163,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XS,Unshipped,1,INR,968,MUDHOL,KARNATAKA,587313,IN,FALSE,
1876,406-8311747-1761122,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,626,Jodhpur,RAJASTHAN,342010,IN,FALSE,
1877,406-8311747-1761122,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,597,Jodhpur,RAJASTHAN,342010,IN,FALSE,
1878,403-5754463-8115536,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,474,NAVI MUMBAI,MAHARASHTRA,410210,IN,FALSE,Easy Ship
1879,171-0507987-9169958,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,599,AURANGABAD,MAHARASHTRA,431001,IN,FALSE,
1880,407-2296767-2362704,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,459,NEW DELHI,DELHI,110018,IN,FALSE,Easy Ship
1881,407-7616127-7811558,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,817,BHUBANESWAR,ODISHA,751002,IN,FALSE,Easy Ship
1882,406-8985324-3832360,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,Trousers,M,Unshipped,1,INR,599,HYDERABAD,TELANGANA,500076,IN,FALSE,
1883,408-5610675-3253169,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,S,Cancelled,0,,,MYSURU,KARNATAKA,570007,IN,FALSE,
1884,408-3787326-0340363,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,342,NELLORE,ANDHRA PRADESH,524001,IN,FALSE,Easy Ship
1885,402-7084917-5921944,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Perfume,Free,Shipped,1,INR,845,BURDWAN,WEST BENGAL,713102,IN,FALSE,
1886,171-3236297-4706714,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,545,COIMBATORE,TAMIL NADU,641035,IN,FALSE,
1887,405-8285160-0214747,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,899,COIMBATORE,TAMIL NADU,641027,IN,FALSE,
1888,171-5779109-0905928,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,471,HYDERABAD,TELANGANA,500072,IN,FALSE,
1889,404-9908917-6100303,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376,JAIPUR,RAJASTHAN,302001,IN,FALSE,
1890,403-5316845-2464355,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,599,TIRUCHIRAPPALLI,TAMIL NADU,620017,IN,FALSE,
1891,171-9339107-1384320,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,582,NEW DELHI,DELHI,110089,IN,FALSE,
1892,403-2000337-2867531,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,487,BENGALURU,KARNATAKA,560061,IN,FALSE,
1893,408-0812844-7818700,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,3XL,Cancelled,0,,,BENGALURU,KARNATAKA,560077,IN,FALSE,
1894,405-1228188-5297938,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,499,JABALPUR,MADHYA PRADESH,482001,IN,FALSE,Easy Ship
1895,403-4613170-0301124,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,399,BHUBANESWAR,ODISHA,751003,IN,FALSE,Easy Ship
1896,408-7670329-4101905,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399,BELAGAVI,KARNATAKA,590006,IN,FALSE,
1897,407-6547633-6630756,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,588,BENGALURU,KARNATAKA,560040,IN,FALSE,Easy Ship
1898,404-4264985-1077926,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XL,Shipped,1,INR,1099,MUMBAI,MAHARASHTRA,400028,IN,FALSE,Easy Ship
1899,403-4811184-0352310,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376,CHENNAI,TAMIL NADU,600017,IN,FALSE,
1900,407-5235526-1156364,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,771,PUNE,MAHARASHTRA,411060,IN,FALSE,
1901,171-7790064-8858769,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Cancelled,0,,,AHMEDABAD,Gujarat,380059,IN,FALSE,
1902,407-5345803-9442754,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,791,Ghaziabad,UTTAR PRADESH,201014,IN,FALSE,
1903,405-6818033-1991535,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,771,SIBSAGAR,ASSAM,785640,IN,FALSE,
1904,405-1634643-8548362,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1186,NEW DELHI,DELHI,110084,IN,FALSE,
1905,402-7259648-3589130,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,399,MUMBAI,MAHARASHTRA,400060,IN,FALSE,
1906,403-5512860-6474709,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,560,MUMBAI,MAHARASHTRA,400092,IN,FALSE,
1907,405-6895105-7613137,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,771,SIBSAGAR,ASSAM,785640,IN,FALSE,Easy Ship
1908,408-1934381-2130729,04-29-22,Shipped,Amazon,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,0,MAHABUBNAGAR,TELANGANA,509001,IN,FALSE,
1909,407-1902120-0283541,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,771,RAJAHMUNDRY,ANDHRA PRADESH,533103,IN,FALSE,
1910,407-5211445-5675517,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,680,PATNA,BIHAR,800014,IN,FALSE,
1911,405-1067372-8959545,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,582,MUMBAI,MAHARASHTRA,400069,IN,FALSE,
1912,408-6691828-6678718,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,568,BENGALURU,KARNATAKA,560029,IN,FALSE,
1913,404-1999660-0618712,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Cancelled,0,,,Chidambaram,TAMIL NADU,608001,IN,FALSE,
1914,402-8349092-6394739,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,799,BENGALURU,KARNATAKA,560017,IN,FALSE,
1915,403-0061579-9272319,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,299,NAVI MUMBAI,MAHARASHTRA,400701,IN,FALSE,Easy Ship
1916,405-9935541-7117167,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,788,HYDERABAD,TELANGANA,500094,IN,FALSE,
1917,407-7282648-6869936,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1299,VADAKARA,KERALA,673506,IN,FALSE,
1918,407-4176572-5277916,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,737,KHARAGPUR,WEST BENGAL,721305,IN,FALSE,
1919,407-4176572-5277916,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,432,KHARAGPUR,WEST BENGAL,721305,IN,FALSE,
1920,407-4176572-5277916,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,487,KHARAGPUR,WEST BENGAL,721305,IN,FALSE,
1921,404-1035134-0857126,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,859,Pune,MAHARASHTRA,411017,IN,FALSE,
1922,403-5947655-7277166,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,916,Kolkata,WEST BENGAL,700041,IN,FALSE,Easy Ship
1923,171-4011986-9891506,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Unshipped,1,INR,597,KADUNGALLOOR,KERALA,683110,IN,FALSE,
1924,408-2553476-6332307,04-29-22,Shipped,Amazon,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,0,COIMBATORE,TAMIL NADU,641034,IN,FALSE,
1925,171-7872471-1810740,04-29-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XXL,On the Way,0,INR,627.62,KAKINADA,ANDHRA PRADESH,533005,IN,FALSE,Easy Ship
1926,407-8589731-5668353,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,888,HYDERABAD,TELANGANA,500018,IN,FALSE,
1927,408-0002979-1571575,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,888,THANJAVUR,TAMIL NADU,614901,IN,FALSE,
1928,405-0152945-9281141,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,518,CHENNAI,TAMIL NADU,600002,IN,FALSE,
1929,406-0697593-2068306,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,852,Lucknow,UTTAR PRADESH,226026,IN,FALSE,
1930,403-5895665-4925103,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,597,THANE,MAHARASHTRA,400607,IN,FALSE,
1931,403-3361011-2239566,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Cancelled,0,,,Mumbai,MAHARASHTRA,400066,IN,FALSE,
1932,171-6613656-4245918,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1369,HYDERABAD,TELANGANA,500018,IN,FALSE,Easy Ship
1933,171-4052596-9782704,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,885,HYDERABAD,TELANGANA,500018,IN,FALSE,
1934,403-9078967-3981110,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,568,PARLAKHEMUNDI,ODISHA,761200,IN,FALSE,
1935,402-3929605-6878702,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,788,GURUGRAM,HARYANA,122101,IN,FALSE,
1936,405-0043813-7485114,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,348,BANGAON,WEST BENGAL,743235,IN,FALSE,
1937,402-9278224-1406767,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,599,BHARUCH,Gujarat,393130,IN,FALSE,
1938,402-7165661-7521950,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,399,KATIHAR,BIHAR,854105,IN,FALSE,Easy Ship
1939,407-5702404-1237153,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,353,MANDYA,KARNATAKA,571403,IN,FALSE,
1940,402-2178983-9666728,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,744,"SATTENAPALLI(md),guntur(dt)",ANDHRA PRADESH,522403,IN,FALSE,
1941,408-1262593-3468327,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,432,HYDERABAD,TELANGANA,500047,IN,FALSE,
1942,407-7973575-0154729,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,459,NELLORE,ANDHRA PRADESH,524003,IN,FALSE,Easy Ship
1943,408-8747074-3173921,04-29-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Trousers,3XL,Shipped,1,INR,0,MUMBAI,MAHARASHTRA,400092,IN,FALSE,Easy Ship
1944,405-3238457-8916365,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,523,MAHINDRA WORLD CITY,TAMIL NADU,603002,IN,FALSE,
1945,405-4044672-8392353,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Cancelled,0,,,GOBARDANGA,WEST BENGAL,743252,IN,FALSE,
1946,402-7194188-9157908,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Wallet,Free,Shipped,1,INR,665,IMPHAL,MANIPUR,795001,IN,FALSE,
1947,407-7003976-1631535,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399,HYDERABAD,TELANGANA,500084,IN,FALSE,
1948,407-5425288-7554717,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,376,HYDERABAD,TELANGANA,500084,IN,FALSE,
1949,171-7059341-6105923,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,540,COIMBATORE,TAMIL NADU,641004,IN,FALSE,Easy Ship
1950,405-3223184-3071523,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1186,HYDERABAD,TELANGANA,500010,IN,FALSE,
1951,406-1415992-3059531,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,788,chennai,TAMIL NADU,600030,IN,FALSE,
1952,406-1334469-6185165,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,684,Bihta Patna District,BIHAR,801103,IN,FALSE,
1953,408-4533890-9124319,04-29-22,Shipped,Amazon,Amazon.in,Standard,Shirt,M,Shipped,1,INR,0,PATNA,BIHAR,800002,IN,FALSE,
1954,406-4796865-4449149,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1221,HYDERABAD,TELANGANA,500008,IN,FALSE,
1955,407-6742558-5561911,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,329,PATNA,BIHAR,800004,IN,FALSE,
1956,405-5920313-7117140,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,353,THIRUVANANTHAPURAM,KERALA,695582,IN,FALSE,Easy Ship
1957,402-1836552-8085957,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,636,MUMBAI,MAHARASHTRA,400078,IN,FALSE,Easy Ship
1958,404-8438791-6591543,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Cancelled,0,,,MUMBAI,MAHARASHTRA,400078,IN,FALSE,
1959,171-1570173-8349100,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,475,NAVI MUMBAI,MAHARASHTRA,400703,IN,FALSE,
1960,402-0704464-1297103,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,S,Unshipped,1,INR,744,"SATTENAPALLI(md),guntur(dt)",ANDHRA PRADESH,522403,IN,FALSE,
1961,402-7189994-3784320,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,458,NAVI MUMBAI,MAHARASHTRA,410206,IN,FALSE,
1962,403-7867771-2108310,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,442,CHENNAI,TAMIL NADU,600100,IN,FALSE,
1963,408-9091347-4153133,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,540,GURUGRAM,HARYANA,122016,IN,FALSE,
